event_date,code,open,high,low,close,volume,timeframe,ret1,ret3,ret6,atr,ma_fast,ma_mid,ma_slow,ma_align_score_local,ma_distance_support,ma_slope_mid,cross_structure_raw,candle_bias_raw,vol_ma20,vol_ratio20,turnover,liq_med20,volume_ma_combo,atr_pct60,breakout_shape_w4,volume_price_combo_w4,breakout_shape_w8,volume_price_combo_w8,breakout_shape_w12,volume_price_combo_w12,pivot_pattern_w2,neckline_gap_w2,symmetry_score_w2,right_volume_delta_w2,pivot_pattern_w3,neckline_gap_w3,symmetry_score_w3,right_volume_delta_w3,pivot_pattern_w4,neckline_gap_w4,symmetry_score_w4,right_volume_delta_w4,weekly_context_bias,monthly_context_bias,universe_asof_date,sector33_code,sector33_name,month_bucket,market_align_mean,market_ret_mean,market_vol_rank,regime_bias,regime_key,vol_bin,liquidity_bin,price_band,move_type,cluster_key,ret_h4,mfe_h4,mae_h4,up_hit_h4,down_hit_h4,early_neg_up_h4,early_neg_down_h4,window_pnl_h4,ret_h8,mfe_h8,mae_h8,up_hit_h8,down_hit_h8,early_neg_up_h8,early_neg_down_h8,window_pnl_h8,ret_h12,mfe_h12,mae_h12,up_hit_h12,down_hit_h12,early_neg_up_h12,early_neg_down_h12,window_pnl_h12,snapshot_id
2023-02-24,2002,143.5,153.1,142.6,150.6,671250,weekly,0.056100981767180924,0.0013297872340425343,0.0026631158455392434,14.450000000000003,144.55,143.425,,0.0,0.047642762284196435,0.0,0.16613338158527582,0.5999999999999998,649375.0,1.0336862367661213,101090250.0,93427500.0,0.7098500265168293,,-0.6411701193478895,-0.45513462622089795,-0.8006935904160565,-0.5683723663886929,-0.9151717048941711,-0.6496346589865792,0.00027494526850371917,-0.05909694555112867,0.9452288054668616,0.009390528267564282,0.0002553058413756378,-0.08167330677290827,0.9452288054668616,0.01415404146027679,0.0002553058413756378,-0.08167330677290827,0.9452288054668616,0.018963649006413452,0.0,0.0,2023-01-31,20,Retail,2023-02,0.0,0.05843756390360374,0.5,0.01753126917108112,mt1_vr1,1,1,low,range,20|v1|l1|plow|mrange,0.054448871181939085,0.08034528552456832,0.09428950863213804,1.0,0.0,1.0,1.0,0.054448871181939085,0.10889774236387795,0.1254980079681276,0.09428950863213804,1.0,0.0,1.0,1.0,0.10889774236387795,0.005312084993359889,0.14807436918990713,0.09428950863213804,1.0,0.0,1.0,1.0,0.005312084993359889,snap01
2023-02-24,3003,192.0,203.28,190.6,199.78,796250,weekly,0.047723935389133665,0.15827922077922096,0.15895115442626762,17.205,186.13,184.93,,0.0,0.07433176494143555,0.0,0.15716668008752607,0.5307570977917981,774375.0,1.0282485875706215,159074825.0,142824762.5,0.7071726559144498,,-0.5277409118457844,-0.3732039422646969,-0.740330805704305,-0.5235417021251978,-0.740330805704305,-0.5235417021251978,0.09554977116584538,-0.1286415056562218,0.8894447146099127,0.007906681547708252,0.0947019600169908,-0.14736209830813896,0.8894447146099127,0.011908155366340413,0.0947019600169908,-0.14736209830813896,0.8894447146099127,0.015942068637470087,0.0,0.0,2023-01-31,30,Finance,2023-02,0.0,0.05843756390360374,0.5,0.01753126917108112,mt1_vr1,1,2,low,range,30|v1|l2|plow|mrange,-0.09009910901992191,0.04534988487336067,0.12744018420262293,0.0,1.0,1.0,1.0,-0.09009910901992191,-0.0440484532986285,0.06407047752527784,0.12744018420262293,0.0,1.0,1.0,1.0,-0.0440484532986285,0.0020022024226649116,0.08279107017719478,0.12744018420262293,1.0,0.0,1.0,1.0,0.0020022024226649116,snap01
2023-03-03,1001,103.9,111.82,103.5,110.32,552500,weekly,0.06671823631792684,0.002726776949645515,0.0054684651841050425,11.755,105.07,103.11999999999999,,0.0,0.06526468455402469,0.0014567349713510147,0.305055712935748,0.7055288461538456,527500.0,1.04739336492891,60951799.99999999,54395800.0,0.7165674547680438,,-0.6180669274023736,-0.4428866450450242,-0.7420763856008897,-0.531747786873499,-0.7555463384396554,-0.5413999166950189,0.00048345491575311984,-0.07596084118926741,0.9360085406317187,0.01142164520209347,0.00045808686532986025,-0.10369833212472793,0.9360085406317187,0.017234842706326,0.00044704862324372347,-0.13143582306018842,0.9360085406317187,0.023117400858483992,0.0,0.0,2023-02-28,10,Tech,2023-03,0.0,0.009746475541979197,0.5,0.002923942662593759,mt1_vr1,1,1,low,range,10|v1|l1|plow|mrange,0.06526468455402479,0.08865119651921693,0.10913705583756339,1.0,0.0,1.0,1.0,0.06526468455402479,0.13052936910804935,0.14412617839013775,0.10913705583756339,1.0,0.0,1.0,1.0,0.13052936910804935,0.010877447425670761,0.17186366932559838,0.10913705583756339,1.0,0.0,1.0,1.0,0.010877447425670761,snap01
2023-03-03,2002,151.5,161.1,150.6,158.6,677500,weekly,0.05312084993359889,0.1783060921248143,0.18005952380952372,14.450000000000003,146.6,145.11111111111111,,0.0,0.08504974078744565,0.019277296495746388,0.15437286778449763,0.5999999999999998,652500.0,1.0383141762452108,107451500.0,94829000.0,0.712123082018951,,-0.5013448559233818,-0.3570192439545056,-0.7136077798484022,-0.5081765715383453,-0.7136077798484022,-0.5081765715383453,0.11252689585298403,-0.1456494325346784,0.8748147578087846,0.009300368428589178,0.11185969915520401,-0.16708701134930642,0.8748147578087846,0.014017825513328953,0.11185969915520401,-0.16708701134930642,0.8748147578087846,0.018780717695281824,0.0,0.0,2023-02-28,20,Retail,2023-03,0.0,0.009746475541979197,0.5,0.002923942662593759,mt1_vr1,1,1,low,range,20|v1|l1|plow|mrange,-0.09836065573770492,0.04728877679697363,0.13997477931904154,0.0,1.0,1.0,1.0,-0.09836065573770492,-0.046658259773013855,0.06872635561160156,0.13997477931904154,0.0,1.0,1.0,1.0,-0.046658259773013855,0.0050441361916773175,0.0901639344262295,0.13997477931904154,1.0,0.0,1.0,1.0,0.0050441361916773175,snap01
2023-03-03,3003,201.1,205.1,174.32,181.68,802500,weekly,-0.09059965962558814,0.0005507214450930498,0.0011020498126517175,19.4675,188.43,184.56888888888886,,0.0,-0.015900973628846637,0.016927155074779376,0.6469841057169614,-0.5763482781026634,777500.0,1.0321543408360128,145798200.0,143336200.0,-0.7090964819676232,,-0.986445349365077,-0.699484926888099,-0.8792538160258881,-0.6234757877005651,-0.926823078963682,-0.6572069846995475,9.960689448531196e-05,0.0678115367679436,0.9088496189293188,0.007842996871454571,9.960689448531196e-05,0.0678115367679436,0.9088496189293188,0.011812050180053164,5.90206711057401e-05,0.04722589167767495,0.9088496189293188,0.015813153300188218,0.0,0.0,2023-02-28,30,Finance,2023-03,0.0,0.009746475541979197,0.5,0.002923942662593759,mt1_vr1,1,2,low,range,30|v1|l2|plow|mrange,0.05063848524878911,0.14949361514751214,0.019925143108762682,1.0,0.0,0.0,1.0,0.05063848524878911,0.10127697049757822,0.17007926023778075,0.019925143108762682,1.0,0.0,0.0,1.0,0.10127697049757822,0.1519154557463671,0.19066490532804914,0.019925143108762682,1.0,0.0,0.0,1.0,0.1519154557463671,snap01
2023-03-10,1001,110.8,118.72,110.4,117.22,558750,weekly,0.06254532269760693,0.2144633236634894,0.21824984410725423,11.755000000000003,106.87,104.53,,0.0,0.10825797645452992,0.024316151972449962,0.2898375842118905,0.7055288461538464,530625.0,1.0530035335689045,65496675.0,55444487.5,0.7193038592086736,,-0.4584403556621244,-0.3297579170447629,-0.6694651775407295,-0.4815488858108666,-0.5519541100604711,-0.3970227214725858,0.14686254332595794,-0.174884831939942,0.8480819990341175,0.01128672529660682,0.14644479913960837,-0.20098959221975773,0.8480819990341175,0.017030663716245946,0.14644479913960837,-0.20098959221975773,0.8480819990341175,0.022842743838652077,0.0,0.0,2023-02-28,10,Tech,2023-03,0.0,0.004337233280950074,0.5,0.0013011699842850222,mt1_vr1,1,1,low,range,10|v1|l1|plow|mrange,-0.1126087698344993,0.050673946425524585,0.16157652277768297,0.0,1.0,1.0,1.0,-0.1126087698344993,-0.051185804470226914,0.07677870670534048,0.16157652277768297,0.0,1.0,1.0,1.0,-0.051185804470226914,0.010237160894045472,0.10288346698515616,0.16157652277768297,1.0,0.0,1.0,1.0,0.010237160894045472,snap01
2023-03-10,2002,159.5,162.7,136.4,142.8,683750,weekly,-0.09962168978562413,0.0014025245441795509,0.002808988764045006,16.425,148.65,144.88,,0.0,-0.0145658263305321,0.01741573033707855,0.6512240583628728,-0.5741444866920148,655625.0,1.0428979980934223,97639500.00000001,95009125.0,-0.7143693870772798,,-0.9809096504861705,-0.7007318257959944,-0.8700996643657376,-0.6215725639290989,-0.918438032945798,-0.6561040146639522,0.00020040986015683728,0.07072829131652637,0.8989757856701963,0.009211500776726248,0.00020040986015683728,0.07072829131652637,0.8989757856701963,0.013883566303473557,0.00010905428076635303,0.04691876750700252,0.8989757856701963,0.018600420091985405,0.0,0.0,2023-02-28,20,Retail,2023-03,0.0,0.004337233280950074,0.5,0.0013011699842850222,mt1_vr1,1,1,low,range,20|v1|l1|plow|mrange,0.05742296918767509,0.16316526610644244,0.021008403361344536,1.0,0.0,0.0,1.0,0.05742296918767509,0.11484593837534995,0.1869747899159664,0.021008403361344536,1.0,0.0,1.0,1.0,0.11484593837534995,0.17226890756302526,0.2107843137254901,0.021008403361344536,1.0,0.0,1.0,1.0,0.17226890756302526,snap01
2023-03-10,3003,183.0,194.28,181.6,190.78,808750,weekly,0.050088066930867425,0.0005244388504299646,0.0010494280617063811,17.205000000000002,190.73,185.19,,0.0,0.029300765279379408,0.013026897769720103,0.713285535879982,0.5307570977917981,780625.0,1.0360288230584467,154293325.0,144567200.0,0.7110012552965419,,-0.9734782646252605,-0.6921442681524594,-0.8359917589621645,-0.594391190039663,-0.8465825268920258,-0.6019212393323489,8.43149090888679e-05,-0.02128105671454031,0.9504363719195625,0.007780078507054618,7.706263264381188e-05,-0.030820840758989387,0.9504363719195625,0.011717103654281975,6.733109901957636e-05,-0.050424572806373844,0.9504363719195625,0.015685795149298833,0.0,0.0,2023-02-28,30,Finance,2023-03,0.0,0.004337233280950074,0.5,0.0013011699842850222,mt1_vr1,1,2,low,range,30|v1|l2|plow|mrange,0.048223084180731624,0.09466401090261045,0.06667365551944647,1.0,0.0,1.0,1.0,0.048223084180731624,0.09644616836146347,0.11479190690848107,0.06667365551944647,1.0,0.0,1.0,1.0,0.09644616836146347,0.002096655833944805,0.15347520704476358,0.06667365551944647,1.0,0.0,1.0,1.0,0.002096655833944805,snap01
2023-03-17,1001,117.7,120.1,98.28,103.72,565000,weekly,-0.11516806005801061,0.0029007928833881813,0.005818463925523654,13.432500000000001,108.67,104.45636363636363,,0.0,-0.007099533709637819,0.0218779459632521,0.7618700748468126,-0.5710357470210817,533750.0,1.0585480093676816,58601800.0,56493175.0,-0.7220008844565524,,-0.9729069395568078,-0.7024396708539329,-0.8559818403224516,-0.6180196457915574,-0.7879719329223469,-0.5689164324968736,0.0002735966017827921,0.07597377554955646,0.8819311470586012,0.011154181818855894,0.0002735966017827921,0.07597377554955646,0.8819311470586012,0.016830091082386173,0.00012783005418104263,0.046471268800616986,0.8819311470586012,0.022572951247112377,0.0,0.0,2023-02-28,10,Tech,2023-03,0.0,-0.0038155769573932075,0.5,-0.0011446730872179622,mt1_vr1,1,1,low,range,10|v1|l1|plow|mrange,0.06941766293868112,0.18742768993443892,0.022946394138063975,1.0,0.0,0.0,1.0,0.06941766293868112,0.13883532587736225,0.21693019668337832,0.022946394138063975,1.0,0.0,1.0,1.0,0.13883532587736225,0.20825298881604315,0.2464327034323177,0.022946394138063975,1.0,0.0,1.0,1.0,0.20825298881604315,snap01
2023-03-17,2002,143.7,153.3,142.8,150.8,690000,weekly,0.05602240896358546,0.0013280212483401943,0.0026595744680850686,14.45,150.7,145.4181818181818,,0.0,0.03568844948155307,0.013897032024973388,0.7058136581829182,0.6000000000000011,658750.0,1.047438330170778,104052000.00000001,95189250.0,0.7165894167167723,,-0.9657136941434249,-0.6920202128016363,-0.8180790809915701,-0.5862268114759424,-0.8298381622370563,-0.5946532446467705,0.0001773830070770282,-0.028514588859416698,0.9453056122847547,0.00912390073816459,0.0001629582354671784,-0.039124668435013485,0.9453056122847547,0.013751226537930452,0.00014403966552334823,-0.061671087533156754,0.9453056122847547,0.01842270589628442,0.0,0.0,2023-02-28,20,Retail,2023-03,0.0,-0.0038155769573932075,0.5,-0.0011446730872179622,mt1_vr1,1,1,low,range,20|v1|l1|plow|mrange,0.054376657824933616,0.10145888594164454,0.0729442970822281,1.0,0.0,1.0,1.0,0.054376657824933616,0.10875331564986723,0.12533156498673725,0.0729442970822281,1.0,0.0,1.0,1.0,0.10875331564986723,0.0053050397877982824,0.1690981432360743,0.0729442970822281,1.0,0.0,1.0,1.0,0.0053050397877982824,snap01
2023-03-17,3003,192.1,203.38,190.7,199.88,815000,weekly,0.04769892022224553,0.0005005506056661169,0.15885899814471238,17.205000000000005,193.03,186.52545454545455,,0.0,0.06681281496170424,0.008627343024141698,0.7148994940598852,0.5307570977917981,783750.0,1.039872408293461,162902200.0,145798200.0,0.712887260945922,,-0.6051766126580981,-0.4314226977863627,-0.7705200571695074,-0.5492939330594654,-0.7148303354255333,-0.5095934398625631,0.00023945905402808517,-0.10176105663398041,0.9528016303834206,0.007717914209697965,0.00023482051639990147,-0.12047228337002194,0.9528016303834206,0.011623297240561346,0.00023482051639990147,-0.12047228337002194,0.9528016303834206,0.015559969211678069,0.0,0.0,2023-02-28,30,Finance,2023-03,0.0,-0.0038155769573932075,0.5,-0.0011446730872179622,mt1_vr1,1,2,low,range,30|v1|l2|plow|mrange,0.04602761656994203,0.0635381228737244,0.10916549929957972,1.0,0.0,1.0,1.0,0.04602761656994203,-0.044026415849509615,0.08224934960976582,0.10916549929957972,0.0,1.0,1.0,1.0,-0.044026415849509615,0.0020012007204321947,0.10096057634580746,0.10916549929957972,1.0,0.0,1.0,1.0,0.0020012007204321947,snap01
2023-03-24,1001,104.2,112.12,103.8,110.62,571250,weekly,0.06652526031623607,0.0027193618564178568,0.00545355389929103,11.755,110.47,104.96999999999998,,0.0,0.05107575483637696,0.017940263770364506,0.7527527046126288,0.705528846153846,536875.0,1.0640279394644936,63191675.0,56499487.5,0.7246593840899526,,-0.952194029835018,-0.6900163391943741,-0.7890662687968238,-0.5718042763524633,-0.686975000434746,-0.49782288070023795,0.00026862756165755495,-0.04104140300126577,0.9361941015401818,0.011023959290963734,0.00024967708773418804,-0.053516543120593174,0.9361941015401818,0.0166330403928381,0.00022613471043096318,-0.08117881034171054,0.9361941015401818,0.0223079089393811,0.0,0.0,2023-02-28,10,Tech,2023-03,0.0,0.009673775198220177,0.5,0.002902132559466053,mt1_vr1,1,1,low,range,10|v1|l1|plow|mrange,0.06508768757909955,0.11336105586693179,0.08389079732417284,1.0,0.0,1.0,1.0,0.06508768757909955,0.1301753751581991,0.14373531007051166,0.08389079732417284,1.0,0.0,1.0,1.0,0.1301753751581991,0.010847947929849777,0.19634785753028394,0.08389079732417284,1.0,0.0,1.0,1.0,0.010847947929849777,snap01
